booking_id,hotel_name,city,country,hotel_type,room_type,booking_date,check_in_date,check_out_date,length_of_stay,num_guests,room_rate,total_revenue,customer_segment,booking_channel,is_cancelled,rating,adr,revpar,year,month,month_name,quarter,weekday,is_weekend,year_month,revenue_segment,stay_segment,occupancy_rate,cancellation_rate
BK013051,Luxury Hotel Sydney,Sydney,AU,Luxury,Suite,2023-09-05,2023-10-25,2023-10-27,2,1,568.59,1137.18,Solo,Agoda,1,,568.59,568.59,2023,10,October,4,Wednesday,False,2023-10,Very High,Short (1-2),1.0,1.0
BK013052,Budget Hotel Paris,Paris,FR,Budget,Twin,2023-10-06,2024-02-18,2024-02-19,1,2,83.6,83.6,Couple,Trivago,0,3.8,83.6,83.6,2024,2,February,1,Sunday,True,2024-02,Low,Short (1-2),1.0,0.0
BK013053,Resort Hotel Toronto,Toronto,CA,Resort,Single,2023-10-11,2024-01-09,2024-01-13,4,2,220.52,882.08,Couple,Booking.com,0,4.2,220.52,220.52,2024,1,January,1,Tuesday,False,2024-01,High,Medium (3-5),1.0,0.0
BK013054,Luxury Hotel Rome,Rome,IT,Luxury,Double,2024-05-31,2024-07-08,2024-07-11,3,1,271.46,814.37,Family,Expedia,0,4.6,271.46,271.46,2024,7,July,3,Monday,False,2024-07,High,Medium (3-5),1.0,0.0
BK013055,Budget Hotel London,London,GB,Budget,Deluxe,2023-12-22,2024-01-11,2024-01-14,3,3,87.32,261.96,Solo,Trivago,1,,87.32,87.32,2024,1,January,1,Thursday,False,2024-01,Medium,Medium (3-5),1.0,1.0
BK013056,Boutique Hotel Berlin,Berlin,DE,Boutique,Twin,2024-01-24,2024-03-02,2024-03-04,2,1,113.94,227.87,Leisure,Hotels.com,0,4.0,113.94,113.94,2024,3,March,1,Saturday,True,2024-03,Medium,Short (1-2),1.0,0.0
BK013057,Budget Hotel New York,New York,US,Budget,Single,2024-07-12,2024-10-20,2024-10-30,10,2,169.53,1695.34,Leisure,Direct,1,,169.53,169.53,2024,10,October,4,Sunday,True,2024-10,Very High,Long (6-10),1.0,1.0
BK013058,Resort Hotel Barcelona,Barcelona,ES,Resort,Standard,2024-06-25,2024-08-12,2024-08-16,4,3,247.43,989.7,Couple,Expedia,0,2.6,247.43,247.43,2024,8,August,3,Monday,False,2024-08,High,Medium (3-5),1.0,0.0
BK013059,Airport Hotel Berlin,Berlin,DE,Airport,Single,2023-05-19,2023-06-05,2023-06-07,2,2,133.84,267.67,Family,Direct,0,2.8,133.84,133.84,2023,6,June,2,Monday,False,2023-06,Medium,Short (1-2),1.0,0.0
BK013060,Luxury Hotel Dubai,Dubai,AE,Luxury,Standard,2024-06-26,2024-11-08,2024-11-10,2,1,361.49,722.98,Couple,Booking.com,0,3.3,361.49,361.49,2024,11,November,4,Friday,False,2024-11,High,Short (1-2),1.0,0.0
BK013061,Airport Hotel Paris,Paris,FR,Airport,Deluxe,2024-05-05,2024-09-14,2024-09-16,2,1,211.81,423.62,Business,Booking.com,0,3.7,211.81,211.81,2024,9,September,3,Saturday,True,2024-09,Medium,Short (1-2),1.0,0.0
BK013062,Boutique Hotel Amsterdam,Amsterdam,NL,Boutique,Suite,2024-11-22,2025-04-25,2025-04-28,3,3,148.94,446.83,Couple,Expedia,0,4.5,148.94,148.94,2025,4,April,2,Friday,False,2025-04,Medium,Medium (3-5),1.0,0.0
BK013063,Boutique Hotel Paris,Paris,FR,Boutique,Single,2023-03-02,2023-06-13,2023-06-14,1,3,220.86,220.86,Solo,Trivago,0,2.1,220.86,220.86,2023,6,June,2,Tuesday,False,2023-06,Medium,Short (1-2),1.0,0.0
BK013064,Boutique Hotel Amsterdam,Amsterdam,NL,Boutique,Twin,2024-06-14,2024-08-27,2024-08-28,1,1,169.75,169.75,Leisure,Booking.com,0,4.2,169.75,169.75,2024,8,August,3,Tuesday,False,2024-08,Low,Short (1-2),1.0,0.0
BK013065,Business Hotel New York,New York,US,Business,Deluxe,2024-11-05,2025-01-03,2025-01-07,4,2,190.96,763.83,Business,Booking.com,0,4.7,190.96,190.96,2025,1,January,1,Friday,False,2025-01,High,Medium (3-5),1.0,0.0
BK013066,Business Hotel Barcelona,Barcelona,ES,Business,Deluxe,2023-04-19,2023-09-27,2023-09-29,2,2,125.34,250.67,Couple,Agoda,0,4.7,125.34,125.34,2023,9,September,3,Wednesday,False,2023-09,Medium,Short (1-2),1.0,0.0
BK013067,Business Hotel Barcelona,Barcelona,ES,Business,Suite,2023-03-21,2023-04-15,2023-04-19,4,2,151.94,607.76,Leisure,Direct,0,4.3,151.94,151.94,2023,4,April,2,Saturday,True,2023-04,High,Medium (3-5),1.0,0.0
BK013068,Budget Hotel Sydney,Sydney,AU,Budget,Standard,2024-01-17,2024-06-15,2024-06-16,1,3,141.45,141.45,Couple,Trivago,0,4.5,141.45,141.45,2024,6,June,2,Saturday,True,2024-06,Low,Short (1-2),1.0,0.0
BK013069,Luxury Hotel Singapore,Singapore,SG,Luxury,Double,2023-06-16,2023-08-15,2023-08-20,5,2,538.28,2691.39,Business,Booking.com,0,4.8,538.28,538.28,2023,8,August,3,Tuesday,False,2023-08,Very High,Medium (3-5),1.0,0.0
BK013070,Resort Hotel London,London,GB,Resort,Deluxe,2023-06-16,2023-07-28,2023-07-30,2,2,533.42,1066.83,Leisure,Booking.com,0,2.6,533.42,533.42,2023,7,July,3,Friday,False,2023-07,Very High,Short (1-2),1.0,0.0
BK013071,Boutique Hotel Singapore,Singapore,SG,Boutique,Single,2023-10-10,2024-03-01,2024-03-04,3,2,167.13,501.39,Leisure,Direct,0,3.9,167.13,167.13,2024,3,March,1,Friday,False,2024-03,High,Medium (3-5),1.0,0.0
BK013072,Budget Hotel Sydney,Sydney,AU,Budget,Twin,2024-05-13,2024-07-28,2024-08-04,7,1,119.04,833.27,Couple,Booking.com,0,5.0,119.04,119.04,2024,7,July,3,Sunday,True,2024-07,High,Long (6-10),1.0,0.0
BK013073,Resort Hotel Tokyo,Tokyo,JP,Resort,Standard,2024-04-15,2024-09-01,2024-09-04,3,1,262.05,786.16,Leisure,Booking.com,0,5.0,262.05,262.05,2024,9,September,3,Sunday,True,2024-09,High,Medium (3-5),1.0,0.0
BK013074,Boutique Hotel Dubai,Dubai,AE,Boutique,Single,2023-10-13,2023-12-11,2023-12-15,4,1,424.01,1696.03,Business,Trivago,1,,424.01,424.01,2023,12,December,4,Monday,False,2023-12,Very High,Medium (3-5),1.0,1.0
BK013075,Boutique Hotel New York,New York,US,Boutique,Deluxe,2024-03-09,2024-05-12,2024-05-26,14,2,262.24,3671.32,Leisure,Direct,0,4.3,262.24,262.24,2024,5,May,2,Sunday,True,2024-05,Very High,Extended (10+),1.0,0.0
BK013076,Business Hotel Dubai,Dubai,AE,Business,Single,2024-07-25,2024-09-17,2024-09-18,1,3,236.83,236.83,Business,Hotels.com,0,5.0,236.83,236.83,2024,9,September,3,Tuesday,False,2024-09,Medium,Short (1-2),1.0,0.0
BK013077,Budget Hotel Paris,Paris,FR,Budget,Deluxe,2024-11-08,2025-02-13,2025-02-15,2,4,92.93,185.86,Business,Booking.com,0,4.9,92.93,92.93,2025,2,February,1,Thursday,False,2025-02,Low,Short (1-2),1.0,0.0
BK013078,Airport Hotel Tokyo,Tokyo,JP,Airport,Single,2023-04-08,2023-06-03,2023-06-06,3,4,170.18,510.54,Solo,Direct,0,3.2,170.18,170.18,2023,6,June,2,Saturday,True,2023-06,High,Medium (3-5),1.0,0.0
BK013079,Resort Hotel Toronto,Toronto,CA,Resort,Double,2023-03-26,2023-07-07,2023-07-09,2,2,292.78,585.56,Solo,Direct,1,,292.78,292.78,2023,7,July,3,Friday,False,2023-07,High,Short (1-2),1.0,1.0
BK013080,Resort Hotel Rome,Rome,IT,Resort,Deluxe,2024-01-17,2024-03-15,2024-03-17,2,2,248.34,496.68,Leisure,Expedia,0,5.0,248.34,248.34,2024,3,March,1,Friday,False,2024-03,Medium,Short (1-2),1.0,0.0
BK013081,Airport Hotel Toronto,Toronto,CA,Airport,Twin,2023-09-27,2023-12-11,2023-12-12,1,2,146.11,146.11,Business,Booking.com,0,4.6,146.11,146.11,2023,12,December,4,Monday,False,2023-12,Low,Short (1-2),1.0,0.0
BK013082,Business Hotel Dubai,Dubai,AE,Business,Standard,2024-04-28,2024-08-16,2024-08-17,1,1,304.14,304.14,Leisure,Trivago,0,3.5,304.14,304.14,2024,8,August,3,Friday,False,2024-08,Medium,Short (1-2),1.0,0.0
BK013083,Luxury Hotel Singapore,Singapore,SG,Luxury,Double,2023-12-23,2024-02-01,2024-02-03,2,1,363.33,726.66,Couple,Expedia,0,3.5,363.33,363.33,2024,2,February,1,Thursday,False,2024-02,High,Short (1-2),1.0,0.0
BK013084,Budget Hotel Amsterdam,Amsterdam,NL,Budget,Standard,2023-01-02,2023-06-25,2023-06-29,4,4,80.9,323.61,Business,Expedia,0,3.6,80.9,80.9,2023,6,June,2,Sunday,True,2023-06,Medium,Medium (3-5),1.0,0.0
BK013085,Business Hotel Tokyo,Tokyo,JP,Business,Suite,2023-05-25,2023-10-31,2023-11-04,4,2,150.24,600.96,Family,Booking.com,1,,150.24,150.24,2023,10,October,4,Tuesday,False,2023-10,High,Medium (3-5),1.0,1.0
BK013086,Budget Hotel Berlin,Berlin,DE,Budget,Suite,2023-02-15,2023-04-28,2023-04-30,2,3,50.0,100.0,Family,Trivago,0,4.3,50.0,50.0,2023,4,April,2,Friday,False,2023-04,Low,Short (1-2),1.0,0.0
BK013087,Luxury Hotel Sydney,Sydney,AU,Luxury,Single,2024-03-20,2024-06-28,2024-07-01,3,3,707.84,2123.53,Couple,Booking.com,0,3.5,707.84,707.84,2024,6,June,2,Friday,False,2024-06,Very High,Medium (3-5),1.0,0.0
BK013088,Luxury Hotel Rome,Rome,IT,Luxury,Standard,2024-12-10,2025-05-11,2025-05-12,1,2,337.55,337.55,Solo,Agoda,0,5.0,337.55,337.55,2025,5,May,2,Sunday,True,2025-05,Medium,Short (1-2),1.0,0.0
BK013089,Budget Hotel Dubai,Dubai,AE,Budget,Twin,2024-12-24,2025-01-10,2025-01-11,1,1,140.74,140.74,Leisure,Expedia,0,5.0,140.74,140.74,2025,1,January,1,Friday,False,2025-01,Low,Short (1-2),1.0,0.0
BK013090,Boutique Hotel Sydney,Sydney,AU,Boutique,Standard,2024-06-08,2024-08-12,2024-08-14,2,1,249.08,498.17,Solo,Expedia,0,5.0,249.08,249.08,2024,8,August,3,Monday,False,2024-08,Medium,Short (1-2),1.0,0.0
BK013091,Resort Hotel Toronto,Toronto,CA,Resort,Twin,2024-05-22,2024-10-08,2024-10-22,14,3,178.61,2500.52,Solo,Hotels.com,1,,178.61,178.61,2024,10,October,4,Tuesday,False,2024-10,Very High,Extended (10+),1.0,1.0
BK013092,Budget Hotel London,London,GB,Budget,Deluxe,2023-11-03,2024-03-31,2024-04-02,2,4,107.0,214.0,Leisure,Hotels.com,0,4.5,107.0,107.0,2024,3,March,1,Sunday,True,2024-03,Medium,Short (1-2),1.0,0.0
BK013093,Business Hotel Tokyo,Tokyo,JP,Business,Single,2023-11-18,2024-01-02,2024-01-05,3,2,137.81,413.43,Couple,Expedia,0,4.5,137.81,137.81,2024,1,January,1,Tuesday,False,2024-01,Medium,Medium (3-5),1.0,0.0
BK013094,Resort Hotel Singapore,Singapore,SG,Resort,Deluxe,2024-02-22,2024-04-21,2024-04-23,2,1,267.7,535.4,Leisure,Booking.com,0,4.2,267.7,267.7,2024,4,April,2,Sunday,True,2024-04,High,Short (1-2),1.0,0.0
BK013095,Business Hotel Tokyo,Tokyo,JP,Business,Deluxe,2023-07-08,2023-07-13,2023-07-18,5,3,210.66,1053.28,Family,Booking.com,0,4.3,210.66,210.66,2023,7,July,3,Thursday,False,2023-07,Very High,Medium (3-5),1.0,0.0
BK013096,Resort Hotel Sydney,Sydney,AU,Resort,Twin,2023-01-03,2023-05-27,2023-05-29,2,2,378.34,756.69,Business,Booking.com,0,4.6,378.34,378.34,2023,5,May,2,Saturday,True,2023-05,High,Short (1-2),1.0,0.0
BK013097,Boutique Hotel Tokyo,Tokyo,JP,Boutique,Single,2024-03-14,2024-04-03,2024-04-04,1,2,159.68,159.68,Leisure,Expedia,0,3.8,159.68,159.68,2024,4,April,2,Wednesday,False,2024-04,Low,Short (1-2),1.0,0.0
BK013098,Airport Hotel New York,New York,US,Airport,Double,2024-09-22,2025-02-06,2025-02-09,3,1,194.66,583.99,Family,Booking.com,0,3.3,194.66,194.66,2025,2,February,1,Thursday,False,2025-02,High,Medium (3-5),1.0,0.0
BK013099,Boutique Hotel New York,New York,US,Boutique,Standard,2024-12-21,2025-06-02,2025-06-05,3,3,344.63,1033.9,Solo,Direct,0,3.7,344.63,344.63,2025,6,June,2,Monday,False,2025-06,Very High,Medium (3-5),1.0,0.0
BK013100,Boutique Hotel Tokyo,Tokyo,JP,Boutique,Suite,2023-12-01,2024-04-17,2024-04-20,3,2,121.67,365.0,Family,Hotels.com,0,3.2,121.67,121.67,2024,4,April,2,Wednesday,False,2024-04,Medium,Medium (3-5),1.0,0.0
BK013101,Luxury Hotel Dubai,Dubai,AE,Luxury,Deluxe,2023-03-17,2023-09-01,2023-09-03,2,3,523.88,1047.76,Solo,Booking.com,0,5.0,523.88,523.88,2023,9,September,3,Friday,False,2023-09,Very High,Short (1-2),1.0,0.0
BK013102,Budget Hotel Barcelona,Barcelona,ES,Budget,Single,2023-08-05,2023-11-04,2023-11-05,1,1,56.98,56.98,Couple,Agoda,0,4.8,56.98,56.98,2023,11,November,4,Saturday,True,2023-11,Low,Short (1-2),1.0,0.0
BK013103,Budget Hotel Barcelona,Barcelona,ES,Budget,Deluxe,2024-11-30,2025-05-12,2025-05-15,3,2,77.89,233.66,Leisure,Trivago,0,4.3,77.89,77.89,2025,5,May,2,Monday,False,2025-05,Medium,Medium (3-5),1.0,0.0
BK013104,Boutique Hotel Tokyo,Tokyo,JP,Boutique,Standard,2024-11-06,2025-02-19,2025-02-21,2,3,138.07,276.13,Couple,Direct,0,3.7,138.07,138.07,2025,2,February,1,Wednesday,False,2025-02,Medium,Short (1-2),1.0,0.0
BK013105,Budget Hotel Berlin,Berlin,DE,Budget,Double,2024-08-20,2024-11-25,2024-11-30,5,2,62.07,310.37,Solo,Booking.com,0,2.7,62.07,62.07,2024,11,November,4,Monday,False,2024-11,Medium,Medium (3-5),1.0,0.0
BK013106,Airport Hotel London,London,GB,Airport,Single,2023-11-02,2024-04-09,2024-04-12,3,1,245.38,736.15,Leisure,Booking.com,0,3.3,245.38,245.38,2024,4,April,2,Tuesday,False,2024-04,High,Medium (3-5),1.0,0.0
BK013107,Resort Hotel London,London,GB,Resort,Suite,2024-11-20,2025-01-02,2025-01-03,1,2,352.67,352.67,Solo,Expedia,0,3.9,352.67,352.67,2025,1,January,1,Thursday,False,2025-01,Medium,Short (1-2),1.0,0.0
BK013108,Business Hotel Toronto,Toronto,CA,Business,Suite,2023-07-10,2023-09-16,2023-09-17,1,1,172.89,172.89,Family,Agoda,1,,172.89,172.89,2023,9,September,3,Saturday,True,2023-09,Low,Short (1-2),1.0,1.0
BK013109,Luxury Hotel Berlin,Berlin,DE,Luxury,Twin,2023-07-18,2023-09-27,2023-09-29,2,2,225.64,451.29,Couple,Agoda,0,4.2,225.64,225.64,2023,9,September,3,Wednesday,False,2023-09,Medium,Short (1-2),1.0,0.0
BK013110,Budget Hotel New York,New York,US,Budget,Single,2024-08-02,2024-11-15,2024-11-17,2,4,112.99,225.99,Business,Hotels.com,1,,112.99,112.99,2024,11,November,4,Friday,False,2024-11,Medium,Short (1-2),1.0,1.0
BK013111,Budget Hotel Toronto,Toronto,CA,Budget,Standard,2023-07-04,2023-10-17,2023-10-21,4,4,115.4,461.59,Leisure,Trivago,0,2.3,115.4,115.4,2023,10,October,4,Tuesday,False,2023-10,Medium,Medium (3-5),1.0,0.0
BK013112,Airport Hotel Berlin,Berlin,DE,Airport,Double,2024-10-24,2025-02-18,2025-02-22,4,2,90.68,362.72,Couple,Expedia,0,4.9,90.68,90.68,2025,2,February,1,Tuesday,False,2025-02,Medium,Medium (3-5),1.0,0.0
BK013113,Resort Hotel Dubai,Dubai,AE,Resort,Twin,2023-08-11,2023-10-10,2023-10-11,1,2,352.05,352.05,Leisure,Booking.com,0,2.7,352.05,352.05,2023,10,October,4,Tuesday,False,2023-10,Medium,Short (1-2),1.0,0.0
BK013114,Boutique Hotel Dubai,Dubai,AE,Boutique,Double,2023-09-26,2024-02-15,2024-02-19,4,3,178.24,712.97,Solo,Trivago,0,2.9,178.24,178.24,2024,2,February,1,Thursday,False,2024-02,High,Medium (3-5),1.0,0.0
BK013115,Budget Hotel Berlin,Berlin,DE,Budget,Twin,2023-06-11,2023-09-28,2023-10-03,5,1,75.89,379.45,Leisure,Booking.com,0,4.8,75.89,75.89,2023,9,September,3,Thursday,False,2023-09,Medium,Medium (3-5),1.0,0.0
BK013116,Budget Hotel Rome,Rome,IT,Budget,Suite,2024-09-03,2024-11-10,2024-11-13,3,3,66.6,199.81,Leisure,Trivago,0,4.9,66.6,66.6,2024,11,November,4,Sunday,True,2024-11,Low,Medium (3-5),1.0,0.0
BK013117,Boutique Hotel Sydney,Sydney,AU,Boutique,Single,2024-01-19,2024-03-12,2024-03-15,3,2,216.51,649.52,Couple,Booking.com,0,3.6,216.51,216.51,2024,3,March,1,Tuesday,False,2024-03,High,Medium (3-5),1.0,0.0
BK013118,Boutique Hotel Amsterdam,Amsterdam,NL,Boutique,Deluxe,2024-06-11,2024-09-21,2024-09-26,5,2,115.34,576.7,Solo,Direct,1,,115.34,115.34,2024,9,September,3,Saturday,True,2024-09,High,Medium (3-5),1.0,1.0
BK013119,Business Hotel Paris,Paris,FR,Business,Single,2023-01-04,2023-02-01,2023-02-04,3,4,116.74,350.22,Family,Hotels.com,0,3.2,116.74,116.74,2023,2,February,1,Wednesday,False,2023-02,Medium,Medium (3-5),1.0,0.0
BK013120,Boutique Hotel London,London,GB,Boutique,Single,2024-04-13,2024-07-14,2024-07-18,4,2,226.28,905.12,Solo,Trivago,0,2.3,226.28,226.28,2024,7,July,3,Sunday,True,2024-07,High,Medium (3-5),1.0,0.0
BK013121,Business Hotel Barcelona,Barcelona,ES,Business,Twin,2023-11-26,2024-02-01,2024-02-05,4,1,107.83,431.31,Leisure,Trivago,0,4.9,107.83,107.83,2024,2,February,1,Thursday,False,2024-02,Medium,Medium (3-5),1.0,0.0
BK013122,Resort Hotel Paris,Paris,FR,Resort,Double,2023-06-18,2023-07-29,2023-07-31,2,4,295.73,591.45,Business,Direct,0,4.0,295.73,295.73,2023,7,July,3,Saturday,True,2023-07,High,Short (1-2),1.0,0.0
BK013123,Boutique Hotel Singapore,Singapore,SG,Boutique,Suite,2024-02-23,2024-02-27,2024-03-01,3,2,160.7,482.11,Family,Direct,0,3.2,160.7,160.7,2024,2,February,1,Tuesday,False,2024-02,Medium,Medium (3-5),1.0,0.0
BK013124,Airport Hotel London,London,GB,Airport,Twin,2023-04-16,2023-09-28,2023-10-02,4,2,204.53,818.1,Family,Expedia,0,4.0,204.53,204.53,2023,9,September,3,Thursday,False,2023-09,High,Medium (3-5),1.0,0.0
BK013125,Business Hotel Rome,Rome,IT,Business,Double,2024-09-07,2024-12-09,2024-12-11,2,2,190.94,381.87,Family,Trivago,0,3.4,190.94,190.94,2024,12,December,4,Monday,False,2024-12,Medium,Short (1-2),1.0,0.0
BK013126,Budget Hotel Singapore,Singapore,SG,Budget,Deluxe,2023-08-13,2023-11-18,2023-11-23,5,3,112.18,560.89,Leisure,Hotels.com,0,4.2,112.18,112.18,2023,11,November,4,Saturday,True,2023-11,High,Medium (3-5),1.0,0.0
BK013127,Resort Hotel Barcelona,Barcelona,ES,Resort,Standard,2023-03-18,2023-03-28,2023-04-01,4,4,227.94,911.77,Leisure,Agoda,0,4.8,227.94,227.94,2023,3,March,1,Tuesday,False,2023-03,High,Medium (3-5),1.0,0.0
BK013128,Luxury Hotel Rome,Rome,IT,Luxury,Single,2024-11-02,2025-01-26,2025-01-31,5,3,324.09,1620.45,Business,Expedia,0,3.9,324.09,324.09,2025,1,January,1,Sunday,True,2025-01,Very High,Medium (3-5),1.0,0.0
BK013129,Luxury Hotel Dubai,Dubai,AE,Luxury,Twin,2023-02-07,2023-05-10,2023-05-24,14,2,571.8,8005.24,Leisure,Trivago,0,5.0,571.8,571.8,2023,5,May,2,Wednesday,False,2023-05,Very High,Extended (10+),1.0,0.0
BK013130,Business Hotel Sydney,Sydney,AU,Business,Suite,2023-07-14,2023-08-19,2023-08-26,7,2,204.46,1431.21,Couple,Direct,0,5.0,204.46,204.46,2023,8,August,3,Saturday,True,2023-08,Very High,Long (6-10),1.0,0.0
BK013131,Business Hotel Barcelona,Barcelona,ES,Business,Double,2024-03-14,2024-07-21,2024-07-24,3,3,127.05,381.15,Leisure,Direct,0,4.1,127.05,127.05,2024,7,July,3,Sunday,True,2024-07,Medium,Medium (3-5),1.0,0.0
BK013132,Business Hotel Tokyo,Tokyo,JP,Business,Standard,2024-10-28,2025-01-08,2025-01-12,4,3,85.36,341.44,Business,Direct,0,4.4,85.36,85.36,2025,1,January,1,Wednesday,False,2025-01,Medium,Medium (3-5),1.0,0.0
BK013133,Luxury Hotel Amsterdam,Amsterdam,NL,Luxury,Suite,2024-06-09,2024-07-13,2024-07-16,3,3,472.4,1417.2,Couple,Booking.com,0,4.9,472.4,472.4,2024,7,July,3,Saturday,True,2024-07,Very High,Medium (3-5),1.0,0.0
BK013134,Resort Hotel Paris,Paris,FR,Resort,Suite,2023-03-21,2023-06-15,2023-06-18,3,3,377.66,1132.97,Couple,Trivago,0,3.6,377.66,377.66,2023,6,June,2,Thursday,False,2023-06,Very High,Medium (3-5),1.0,0.0
BK013135,Luxury Hotel New York,New York,US,Luxury,Single,2024-04-30,2024-09-27,2024-09-28,1,3,769.82,769.82,Business,Trivago,0,4.2,769.82,769.82,2024,9,September,3,Friday,False,2024-09,High,Short (1-2),1.0,0.0
BK013136,Luxury Hotel Singapore,Singapore,SG,Luxury,Single,2023-08-31,2023-11-11,2023-11-12,1,3,349.43,349.43,Family,Booking.com,1,,349.43,349.43,2023,11,November,4,Saturday,True,2023-11,Medium,Short (1-2),1.0,1.0
BK013137,Business Hotel Barcelona,Barcelona,ES,Business,Standard,2023-09-06,2023-10-11,2023-10-13,2,2,141.43,282.86,Leisure,Direct,0,5.0,141.43,141.43,2023,10,October,4,Wednesday,False,2023-10,Medium,Short (1-2),1.0,0.0
BK013138,Budget Hotel London,London,GB,Budget,Double,2024-10-21,2024-11-21,2024-11-24,3,4,101.2,303.6,Business,Booking.com,0,3.0,101.2,101.2,2024,11,November,4,Thursday,False,2024-11,Medium,Medium (3-5),1.0,0.0
BK013139,Budget Hotel Sydney,Sydney,AU,Budget,Twin,2023-02-04,2023-03-17,2023-03-19,2,1,120.42,240.85,Family,Direct,1,,120.42,120.42,2023,3,March,1,Friday,False,2023-03,Medium,Short (1-2),1.0,1.0
BK013140,Boutique Hotel Amsterdam,Amsterdam,NL,Boutique,Standard,2024-02-24,2024-07-14,2024-07-17,3,3,208.13,624.4,Leisure,Trivago,0,4.4,208.13,208.13,2024,7,July,3,Sunday,True,2024-07,High,Medium (3-5),1.0,0.0
BK013141,Luxury Hotel Amsterdam,Amsterdam,NL,Luxury,Single,2023-02-01,2023-05-25,2023-05-29,4,1,360.34,1441.36,Solo,Booking.com,1,,360.34,360.34,2023,5,May,2,Thursday,False,2023-05,Very High,Medium (3-5),1.0,1.0
BK013142,Business Hotel Dubai,Dubai,AE,Business,Deluxe,2024-08-03,2024-10-24,2024-10-28,4,3,218.1,872.39,Leisure,Direct,0,3.2,218.1,218.1,2024,10,October,4,Thursday,False,2024-10,High,Medium (3-5),1.0,0.0
BK013143,Boutique Hotel New York,New York,US,Boutique,Standard,2023-04-28,2023-05-09,2023-05-23,14,1,255.52,3577.34,Couple,Trivago,0,4.3,255.52,255.52,2023,5,May,2,Tuesday,False,2023-05,Very High,Extended (10+),1.0,0.0
BK013144,Airport Hotel Berlin,Berlin,DE,Airport,Standard,2024-10-14,2024-12-29,2024-12-31,2,2,139.63,279.27,Business,Trivago,0,4.2,139.63,139.63,2024,12,December,4,Sunday,True,2024-12,Medium,Short (1-2),1.0,0.0
BK013145,Boutique Hotel Berlin,Berlin,DE,Boutique,Suite,2024-03-12,2024-03-14,2024-03-19,5,4,76.19,380.95,Couple,Booking.com,0,3.1,76.19,76.19,2024,3,March,1,Thursday,False,2024-03,Medium,Medium (3-5),1.0,0.0
BK013146,Budget Hotel Tokyo,Tokyo,JP,Budget,Suite,2023-06-29,2023-12-23,2023-12-27,4,1,119.9,479.61,Couple,Trivago,0,3.9,119.9,119.9,2023,12,December,4,Saturday,True,2023-12,Medium,Medium (3-5),1.0,0.0
BK013147,Airport Hotel Paris,Paris,FR,Airport,Double,2023-11-01,2024-04-27,2024-04-29,2,3,194.63,389.27,Business,Direct,0,4.0,194.63,194.63,2024,4,April,2,Saturday,True,2024-04,Medium,Short (1-2),1.0,0.0
BK013148,Luxury Hotel Berlin,Berlin,DE,Luxury,Single,2023-12-09,2024-01-23,2024-01-28,5,1,236.56,1182.78,Business,Agoda,0,4.6,236.56,236.56,2024,1,January,1,Tuesday,False,2024-01,Very High,Medium (3-5),1.0,0.0
BK013149,Business Hotel Dubai,Dubai,AE,Business,Standard,2024-01-30,2024-02-07,2024-02-08,1,3,258.33,258.33,Family,Booking.com,0,4.1,258.33,258.33,2024,2,February,1,Wednesday,False,2024-02,Medium,Short (1-2),1.0,0.0
BK013150,Resort Hotel Barcelona,Barcelona,ES,Resort,Deluxe,2024-06-29,2024-10-29,2024-11-12,14,3,176.28,2467.95,Leisure,Trivago,0,3.6,176.28,176.28,2024,10,October,4,Tuesday,False,2024-10,Very High,Extended (10+),1.0,0.0
BK013151,Resort Hotel New York,New York,US,Resort,Suite,2023-10-21,2024-02-12,2024-02-14,2,1,448.75,897.5,Family,Expedia,0,4.1,448.75,448.75,2024,2,February,1,Monday,False,2024-02,High,Short (1-2),1.0,0.0
BK013152,Luxury Hotel London,London,GB,Luxury,Single,2024-06-06,2024-11-15,2024-11-18,3,4,352.28,1056.83,Family,Agoda,0,4.5,352.28,352.28,2024,11,November,4,Friday,False,2024-11,Very High,Medium (3-5),1.0,0.0
BK013153,Boutique Hotel Amsterdam,Amsterdam,NL,Boutique,Standard,2023-12-18,2024-03-21,2024-03-28,7,2,137.52,962.64,Solo,Booking.com,0,4.4,137.52,137.52,2024,3,March,1,Thursday,False,2024-03,High,Long (6-10),1.0,0.0
BK013154,Business Hotel Tokyo,Tokyo,JP,Business,Single,2024-10-20,2025-02-21,2025-02-23,2,3,105.95,211.9,Solo,Trivago,0,2.7,105.95,105.95,2025,2,February,1,Friday,False,2025-02,Medium,Short (1-2),1.0,0.0
BK013155,Airport Hotel New York,New York,US,Airport,Deluxe,2024-09-01,2024-09-13,2024-09-16,3,1,263.63,790.89,Leisure,Booking.com,0,3.3,263.63,263.63,2024,9,September,3,Friday,False,2024-09,High,Medium (3-5),1.0,0.0
BK013156,Airport Hotel Amsterdam,Amsterdam,NL,Airport,Deluxe,2023-09-23,2023-11-27,2023-11-29,2,2,92.34,184.68,Leisure,Direct,0,5.0,92.34,92.34,2023,11,November,4,Monday,False,2023-11,Low,Short (1-2),1.0,0.0
BK013157,Boutique Hotel Toronto,Toronto,CA,Boutique,Standard,2024-09-19,2024-09-24,2024-09-25,1,3,127.78,127.78,Solo,Trivago,1,,127.78,127.78,2024,9,September,3,Tuesday,False,2024-09,Low,Short (1-2),1.0,1.0
